Id,Name,PictureUri,AvailableStock,IsAvailable,Price,Description
2fd49b19-3a6a-4705-9bb2-6bac115aff56,allopurinol,http://dummyimage.com/164x100.png/5fa2dd/ffffff,173,true,2616.38,"Aenean fermentum. Donec ut mauris eget massa tempor convallis. Nulla neque libero, convallis eget, eleifend luctus, ultricies eu, nibh. Quisque id justo sit amet sapien dignissim vestibulum."
cfa911b2-23bd-437a-a39c-05bcf7dffa66,aliskiren hemifumarate,http://dummyimage.com/231x100.png/cc0000/ffffff,261,false,4454.8,"Donec vitae nisi. Nam ultrices, libero non mattis pulvinar, nulla pede ullamcorper augue, a suscipit nulla elit ac nulla. Sed vel enim sit amet nunc viverra dapibus."
3ddccdb8-69b1-405d-9d4f-647aa0b65574,Diphenhydramine Hydrochloride,http://dummyimage.com/113x100.png/dddddd/000000,505,true,1364.48,"Vestibulum ac est lacinia nisi venenatis tristique. Fusce congue, diam id ornare imperdiet, sapien urna pretium nisl, ut volutpat sapien arcu sed augue. Aliquam erat volutpat."
aa4c05ac-0813-4b90-8ac7-bfc1d4b29449,not applicable,http://dummyimage.com/167x100.png/5fa2dd/ffffff,895,false,8731.67,"Morbi non quam nec dui luctus rutrum. Nulla tellus. In sagittis dui vel nisl. Duis ac nibh. Fusce lacus purus, aliquet at, feugiat non, pretium quis, lectus. Suspendisse potenti. In eleifend quam a odio. In hac habitasse platea dictumst."
e38d6eed-0721-4f4d-b112-c9ff0953a560,THUJA OCCIDENTALIS LEAFY TWIG,http://dummyimage.com/118x100.png/dddddd/000000,638,false,4095.47,"Vestibulum quam sapien, varius ut, blandit non, interdum in, ante. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Duis faucibus accumsan odio. Curabitur convallis. Duis consequat dui nec nisi volutpat eleifend."
925306ca-4758-43d7-ab65-7c456987aa2c,Titanium Dioxide and Zinc Oxide,http://dummyimage.com/217x100.png/cc0000/ffffff,75,false,3354.3,"Aliquam quis turpis eget elit sodales scelerisque. Mauris sit amet eros. Suspendisse accumsan tortor quis turpis. Sed ante. Vivamus tortor. Duis mattis egestas metus. Aenean fermentum. Donec ut mauris eget massa tempor convallis. Nulla neque libero, convallis eget, eleifend luctus, ultricies eu, nibh."
e2e59a3a-d443-4489-a62e-2d5cafb611fc,rufinamide,http://dummyimage.com/142x100.png/5fa2dd/ffffff,377,true,3931.12,"Vestibulum ac est lacinia nisi venenatis tristique. Fusce congue, diam id ornare imperdiet, sapien urna pretium nisl, ut volutpat sapien arcu sed augue. Aliquam erat volutpat. In congue. Etiam justo. Etiam pretium iaculis justo. In hac habitasse platea dictumst. Etiam faucibus cursus urna. Ut tellus."
04d06116-b50e-40d3-b3e7-21e0378badc7,LIDOCAINE HYDROCHLORIDE,http://dummyimage.com/148x100.png/dddddd/000000,840,true,6129.85,"Curabitur in libero ut massa volutpat convallis. Morbi odio odio, elementum eu, interdum eu, tincidunt in, leo. Maecenas pulvinar lobortis est. Phasellus sit amet erat. Nulla tempus. Vivamus in felis eu sapien cursus vestibulum. Proin eu mi. Nulla ac enim. In tempor, turpis nec euismod scelerisque, quam turpis adipiscing lorem, vitae mattis nibh ligula nec sem."
fc62e249-d5bb-47c1-8014-2d904825fc43,Fremont Cottonwood,http://dummyimage.com/223x100.png/5fa2dd/ffffff,638,false,3369.14,"Donec ut dolor. Morbi vel lectus in quam fringilla rhoncus. Mauris enim leo, rhoncus sed, vestibulum sit amet, cursus id, turpis. Integer aliquet, massa id lobortis convallis, tortor risus dapibus augue, vel accumsan tellus nisi eu orci. Mauris lacinia sapien quis libero. Nullam sit amet turpis elementum ligula vehicula consequat."
a4a3ea91-9ba1-4c9c-be1a-75412dd9ee51,morphine sulfate,http://dummyimage.com/176x100.png/5fa2dd/ffffff,867,false,9901.5,Nullam sit amet turpis elementum ligula vehicula consequat. Morbi a ipsum.
3c2aeca0-5048-463a-8fcf-dd59e4d98cb1,OXYGEN,http://dummyimage.com/103x100.png/ff4444/ffffff,59,true,1998.19,"Maecenas tincidunt lacus at velit. Vivamus vel nulla eget eros elementum pellentesque. Quisque porta volutpat erat. Quisque erat eros, viverra eget, congue eget, semper rutrum, nulla. Nunc purus. Phasellus in felis. Donec semper sapien a libero. Nam dui."
fad28056-e196-4642-82a6-d1d863a8880b,Salicylic Acid,http://dummyimage.com/142x100.png/cc0000/ffffff,273,true,7105.7,"Aenean fermentum. Donec ut mauris eget massa tempor convallis. Nulla neque libero, convallis eget, eleifend luctus, ultricies eu, nibh."
ef5bec5c-5953-4210-8016-525f431a3948,ciprofloxacin hydrochloride,http://dummyimage.com/227x100.png/ff4444/ffffff,277,true,9811.38,"Vestibulum ac est lacinia nisi venenatis tristique. Fusce congue, diam id ornare imperdiet, sapien urna pretium nisl, ut volutpat sapien arcu sed augue. Aliquam erat volutpat. In congue. Etiam justo. Etiam pretium iaculis justo. In hac habitasse platea dictumst. Etiam faucibus cursus urna."
0bc6d1a5-87c6-4222-a28e-28f39a0f3678,FAMCICLOVIR,http://dummyimage.com/179x100.png/5fa2dd/ffffff,850,false,8733.23,"Ut at dolor quis odio consequat varius. Integer ac leo. Pellentesque ultrices mattis odio. Donec vitae nisi. Nam ultrices, libero non mattis pulvinar, nulla pede ullamcorper augue, a suscipit nulla elit ac nulla. Sed vel enim sit amet nunc viverra dapibus."
5b3a50e6-f0d9-4df6-a971-3f5d15bfd458,desipramine hydrochloride,http://dummyimage.com/194x100.png/dddddd/000000,625,true,3020.64,"Duis aliquam convallis nunc. Proin at turpis a pede posuere nonummy. Integer non velit. Donec diam neque, vestibulum eget, vulputate ut, ultrices vel, augue. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Donec pharetra, magna vestibulum aliquet ultrices, erat tortor sollicitudin mi, sit amet lobortis sapien sapien non mi."
e30a47b9-1035-4b9d-a27b-352f68753c80,SULFUR,http://dummyimage.com/149x100.png/cc0000/ffffff,268,false,1744.35,Suspendisse accumsan tortor quis turpis. Sed ante.
3f1874df-c8eb-4709-8e57-6d7fba72af07,PETROLATUM,http://dummyimage.com/245x100.png/cc0000/ffffff,712,false,8930.09,"Aenean lectus. Pellentesque eget nunc. Donec quis orci eget orci vehicula condimentum. Curabitur in libero ut massa volutpat convallis. Morbi odio odio, elementum eu, interdum eu, tincidunt in, leo. Maecenas pulvinar lobortis est. Phasellus sit amet erat."
a0d237a3-b573-4bc2-b8ff-1b3843498cdd,ETHYL ALCOHOL,http://dummyimage.com/125x100.png/ff4444/ffffff,787,true,9233.72,Ut at dolor quis odio consequat varius.
58d48568-d928-4048-9272-b0a765ce7ea3,Penicillin V Potassium,http://dummyimage.com/108x100.png/dddddd/000000,135,true,4879.43,"Proin at turpis a pede posuere nonummy. Integer non velit. Donec diam neque, vestibulum eget, vulputate ut, ultrices vel, augue. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Donec pharetra, magna vestibulum aliquet ultrices, erat tortor sollicitudin mi, sit amet lobortis sapien sapien non mi. Integer ac neque. Duis bibendum. Morbi non quam nec dui luctus rutrum. Nulla tellus. In sagittis dui vel nisl."
943b6a54-103a-4278-9020-45dca0055b4d,Sepia,http://dummyimage.com/103x100.png/ff4444/ffffff,879,true,1982.13,"Nullam sit amet turpis elementum ligula vehicula consequat. Morbi a ipsum. Integer a nibh. In quis justo. Maecenas rhoncus aliquam lacus. Morbi quis tortor id nulla ultrices aliquet. Maecenas leo odio, condimentum id, luctus nec, molestie sed, justo. Pellentesque viverra pede ac diam. Cras pellentesque volutpat dui. Maecenas tristique, est et tempus semper, est quam pharetra magna, ac consequat metus sapien ut nunc."
50793351-97b2-45c0-875c-21c9751c878b,Hydroxyzine Pamoate,http://dummyimage.com/223x100.png/dddddd/000000,250,false,5539.86,"Pellentesque at nulla. Suspendisse potenti. Cras in purus eu magna vulputate luctus. Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus. Vivamus vestibulum sagittis sapien. Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus. Etiam vel augue. Vestibulum rutrum rutrum neque. Aenean auctor gravida sem."
be2afb0b-877c-472c-a61c-2181d34e2f9a,Terbinafine Hydrochloride,http://dummyimage.com/167x100.png/ff4444/ffffff,701,false,3881.92,"Morbi porttitor lorem id ligula. Suspendisse ornare consequat lectus. In est risus, auctor sed, tristique in, tempus sit amet, sem. Fusce consequat."
0b65b711-30a8-4041-9b3a-3675820db16f,Menthol,http://dummyimage.com/128x100.png/5fa2dd/ffffff,200,false,2848.59,"Cras mi pede, malesuada in, imperdiet et, commodo vulputate, justo. In blandit ultrices enim. Lorem ipsum dolor sit amet, consectetuer adipiscing elit. Proin interdum mauris non ligula pellentesque ultrices. Phasellus id sapien in sapien iaculis congue. Vivamus metus arcu, adipiscing molestie, hendrerit at, vulputate vitae, nisl. Aenean lectus. Pellentesque eget nunc. Donec quis orci eget orci vehicula condimentum. Curabitur in libero ut massa volutpat convallis."
24424103-563a-4fe6-b012-455b145cb375,Pyrithione Zinc,http://dummyimage.com/169x100.png/cc0000/ffffff,626,false,8094.56,Duis aliquam convallis nunc.
f4df5ddf-a008-4bf9-bee4-d8fcfe0053df,Goose Meat,http://dummyimage.com/120x100.png/cc0000/ffffff,810,true,8876.47,"Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Duis faucibus accumsan odio. Curabitur convallis. Duis consequat dui nec nisi volutpat eleifend. Donec ut dolor. Morbi vel lectus in quam fringilla rhoncus. Mauris enim leo, rhoncus sed, vestibulum sit amet, cursus id, turpis. Integer aliquet, massa id lobortis convallis, tortor risus dapibus augue, vel accumsan tellus nisi eu orci."
ffde04cc-57ae-4402-9291-f12730a3a63f,alpha-1-proteinase inhibitor human,http://dummyimage.com/194x100.png/dddddd/000000,702,false,9440.14,"Fusce congue, diam id ornare imperdiet, sapien urna pretium nisl, ut volutpat sapien arcu sed augue."
42e2d47d-0da0-430e-88d1-8309dd061970,Gabapentin,http://dummyimage.com/238x100.png/cc0000/ffffff,883,false,4802.62,Suspendisse ornare consequat lectus.
7102e3eb-479f-4537-b5bf-07599636a26c,"DIPHENHYDRAMINE, ZINC ACETATE",http://dummyimage.com/204x100.png/cc0000/ffffff,400,false,4821.15,"Vivamus tortor. Duis mattis egestas metus. Aenean fermentum. Donec ut mauris eget massa tempor convallis. Nulla neque libero, convallis eget, eleifend luctus, ultricies eu, nibh."
897fc887-627d-4a48-81cf-b2469342171e,NOT APPLICABLE,http://dummyimage.com/247x100.png/cc0000/ffffff,452,false,3452.47,"Nunc purus. Phasellus in felis. Donec semper sapien a libero. Nam dui. Proin leo odio, porttitor id, consequat in, consequat ut, nulla. Sed accumsan felis. Ut at dolor quis odio consequat varius. Integer ac leo. Pellentesque ultrices mattis odio."
831458c9-3b8b-4ab5-ae39-811441105ec2,Oxygen,http://dummyimage.com/112x100.png/cc0000/ffffff,9,false,1885.64,"Morbi porttitor lorem id ligula. Suspendisse ornare consequat lectus. In est risus, auctor sed, tristique in, tempus sit amet, sem. Fusce consequat. Nulla nisl. Nunc nisl. Duis bibendum, felis sed interdum venenatis, turpis enim blandit mi, in porttitor pede justo eu massa. Donec dapibus. Duis at velit eu est congue elementum. In hac habitasse platea dictumst."
35dfbf87-5a9e-4943-acaf-57a294d96a2e,"Acetone, Sodium Tripolyphosphate, Propylene Glycol, Sodium Benzene Sulfonate, Ammonium Muriaticum, Sodium Lauryl Sulfate, Terbinthina",http://dummyimage.com/196x100.png/5fa2dd/ffffff,348,false,7306.04,Ut tellus. Nulla ut erat id mauris vulputate elementum. Nullam varius. Nulla facilisi.
fd14e664-23c9-433c-bb58-4b577b9cd39e,OTC TOPICAL ANALGESIC DRUG PRODUCTS,http://dummyimage.com/248x100.png/dddddd/000000,325,true,4291.42,"Vivamus metus arcu, adipiscing molestie, hendrerit at, vulputate vitae, nisl. Aenean lectus. Pellentesque eget nunc. Donec quis orci eget orci vehicula condimentum. Curabitur in libero ut massa volutpat convallis. Morbi odio odio, elementum eu, interdum eu, tincidunt in, leo. Maecenas pulvinar lobortis est."
db11a5d5-2b8f-4903-a48a-51576316bc07,amlodipine besylate and benazepril hydrochloride,http://dummyimage.com/192x100.png/ff4444/ffffff,519,false,3777.87,Nulla facilisi. Cras non velit nec nisi vulputate nonummy.
5a25ac27-3336-485b-9530-730e0eeddb88,metoprolol tartrate,http://dummyimage.com/123x100.png/ff4444/ffffff,855,false,3836.79,"Etiam vel augue. Vestibulum rutrum rutrum neque. Aenean auctor gravida sem. Praesent id massa id nisl venenatis lacinia. Aenean sit amet justo. Morbi ut odio. Cras mi pede, malesuada in, imperdiet et, commodo vulputate, justo. In blandit ultrices enim. Lorem ipsum dolor sit amet, consectetuer adipiscing elit. Proin interdum mauris non ligula pellentesque ultrices."
8731bd4c-6368-4421-a302-4f8ba452da59,"Arnica montana, Belladonna, Calendula officinalis, Echinacea angustafolia, Hypericum perforatum, Ruta graveolens, Symphytum officinalis",http://dummyimage.com/174x100.png/cc0000/ffffff,201,true,9917.17,"Praesent blandit. Nam nulla. Integer pede justo, lacinia eget, tincidunt eget, tempus vel, pede. Morbi porttitor lorem id ligula. Suspendisse ornare consequat lectus. In est risus, auctor sed, tristique in, tempus sit amet, sem. Fusce consequat. Nulla nisl."
9d37b138-e3fa-43b6-88f8-0d5c1638937a,Hydrocodone Bitartrate and Acetaminophen,http://dummyimage.com/115x100.png/ff4444/ffffff,400,true,6873.71,"Morbi sem mauris, laoreet ut, rhoncus aliquet, pulvinar sed, nisl."
1e3b8747-46fa-423a-9df0-022093579aaf,TITANIUM DIOXIDE,http://dummyimage.com/121x100.png/cc0000/ffffff,952,true,7384.02,"Quisque porta volutpat erat. Quisque erat eros, viverra eget, congue eget, semper rutrum, nulla. Nunc purus. Phasellus in felis. Donec semper sapien a libero. Nam dui. Proin leo odio, porttitor id, consequat in, consequat ut, nulla. Sed accumsan felis. Ut at dolor quis odio consequat varius."
f972550f-4769-4669-9562-3c21cf61423e,SODIUM MONOFLUOROPHOSPHATE,http://dummyimage.com/139x100.png/cc0000/ffffff,85,true,1063.61,"Quisque porta volutpat erat. Quisque erat eros, viverra eget, congue eget, semper rutrum, nulla. Nunc purus. Phasellus in felis. Donec semper sapien a libero. Nam dui. Proin leo odio, porttitor id, consequat in, consequat ut, nulla."
14af828c-59aa-4bd3-a5f2-d727cbc7b8d1,Petrolatum,http://dummyimage.com/207x100.png/5fa2dd/ffffff,367,true,9769.55,"Vivamus tortor. Duis mattis egestas metus. Aenean fermentum. Donec ut mauris eget massa tempor convallis. Nulla neque libero, convallis eget, eleifend luctus, ultricies eu, nibh. Quisque id justo sit amet sapien dignissim vestibulum."
d6ee4d3b-db02-414c-b357-49938529f451,Ibuprofen,http://dummyimage.com/225x100.png/5fa2dd/ffffff,917,false,3925.76,"Nunc nisl. Duis bibendum, felis sed interdum venenatis, turpis enim blandit mi, in porttitor pede justo eu massa. Donec dapibus. Duis at velit eu est congue elementum. In hac habitasse platea dictumst. Morbi vestibulum, velit id pretium iaculis, diam erat fermentum justo, nec condimentum neque sapien placerat ante."
03a38b17-8c68-4396-8721-662ba6e3cac7,GLYCERIN,http://dummyimage.com/116x100.png/dddddd/000000,684,true,6150.14,"Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Nulla dapibus dolor vel est. Donec odio justo, sollicitudin ut, suscipit a, feugiat et, eros. Vestibulum ac est lacinia nisi venenatis tristique. Fusce congue, diam id ornare imperdiet, sapien urna pretium nisl, ut volutpat sapien arcu sed augue. Aliquam erat volutpat. In congue. Etiam justo. Etiam pretium iaculis justo. In hac habitasse platea dictumst. Etiam faucibus cursus urna."
9b54511f-a674-4e6f-ba1a-d24f7179f6be,GLIPIZIDE and METFORMIN HYDROCHLORIDE,http://dummyimage.com/237x100.png/dddddd/000000,724,true,2269.93,"Duis aliquam convallis nunc. Proin at turpis a pede posuere nonummy. Integer non velit. Donec diam neque, vestibulum eget, vulputate ut, ultrices vel, augue. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Donec pharetra, magna vestibulum aliquet ultrices, erat tortor sollicitudin mi, sit amet lobortis sapien sapien non mi. Integer ac neque. Duis bibendum. Morbi non quam nec dui luctus rutrum."
51392afa-7b10-432c-8a3e-dc60998f2ffc,DOG EPITHELIA,http://dummyimage.com/153x100.png/ff4444/ffffff,41,false,6104.26,"Phasellus id sapien in sapien iaculis congue. Vivamus metus arcu, adipiscing molestie, hendrerit at, vulputate vitae, nisl. Aenean lectus."
8e59d2df-2002-40ca-933e-6af1ed30e9eb,ALLANTOIN,http://dummyimage.com/199x100.png/dddddd/000000,631,true,1543.62,"Quisque id justo sit amet sapien dignissim vestibulum. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Nulla dapibus dolor vel est. Donec odio justo, sollicitudin ut, suscipit a, feugiat et, eros."
f3973701-3dc5-4402-837a-0aa81435dff4,Captopril,http://dummyimage.com/227x100.png/5fa2dd/ffffff,972,true,8528.55,"Duis aliquam convallis nunc. Proin at turpis a pede posuere nonummy. Integer non velit. Donec diam neque, vestibulum eget, vulputate ut, ultrices vel, augue. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Donec pharetra, magna vestibulum aliquet ultrices, erat tortor sollicitudin mi, sit amet lobortis sapien sapien non mi. Integer ac neque. Duis bibendum. Morbi non quam nec dui luctus rutrum. Nulla tellus. In sagittis dui vel nisl."
5f58f694-13ef-43ee-8c56-6ba0ef10dd57,DIPYRIDAMOLE,http://dummyimage.com/111x100.png/dddddd/000000,715,false,1482.26,Nullam sit amet turpis elementum ligula vehicula consequat. Morbi a ipsum. Integer a nibh. In quis justo. Maecenas rhoncus aliquam lacus. Morbi quis tortor id nulla ultrices aliquet.
d1669a9a-4c19-46a7-b379-751e09501b9a,"Avobenzone, Homosalate, Octisalate, Octocrylene, and Oxybenzone",http://dummyimage.com/151x100.png/dddddd/000000,299,true,7502.05,"Donec posuere metus vitae ipsum. Aliquam non mauris. Morbi non lectus. Aliquam sit amet diam in magna bibendum imperdiet. Nullam orci pede, venenatis non, sodales sed, tincidunt eu, felis. Fusce posuere felis sed lacus."
24c9b724-f639-4b4c-866c-eec7ec4a2174,Acetic Acid,http://dummyimage.com/136x100.png/ff4444/ffffff,44,false,9589.34,"Curabitur gravida nisi at nibh. In hac habitasse platea dictumst. Aliquam augue quam, sollicitudin vitae, consectetuer eget, rutrum at, lorem. Integer tincidunt ante vel ipsum."
e641cc9e-0372-40e3-88bd-a8ee0fe64755,ceftazidime,http://dummyimage.com/175x100.png/5fa2dd/ffffff,419,true,6576.82,"In blandit ultrices enim. Lorem ipsum dolor sit amet, consectetuer adipiscing elit. Proin interdum mauris non ligula pellentesque ultrices. Phasellus id sapien in sapien iaculis congue. Vivamus metus arcu, adipiscing molestie, hendrerit at, vulputate vitae, nisl."
c34f3ad8-2806-4067-a224-0006d4404ed0,Lopinavir and Ritonavir,http://dummyimage.com/184x100.png/5fa2dd/ffffff,7,false,3863.41,Suspendisse potenti. In eleifend quam a odio. In hac habitasse platea dictumst.
bcc32fe0-33eb-4040-a7b9-6f0a2fbb7ddb,ZINC OXIDE,http://dummyimage.com/131x100.png/dddddd/000000,990,false,1823.81,"Duis at velit eu est congue elementum. In hac habitasse platea dictumst. Morbi vestibulum, velit id pretium iaculis, diam erat fermentum justo, nec condimentum neque sapien placerat ante. Nulla justo. Aliquam quis turpis eget elit sodales scelerisque. Mauris sit amet eros. Suspendisse accumsan tortor quis turpis. Sed ante. Vivamus tortor. Duis mattis egestas metus."
245a8f22-8059-415b-b8a1-215d3c005e75,Helium,http://dummyimage.com/196x100.png/ff4444/ffffff,227,false,8757.45,Fusce consequat. Nulla nisl.
cf7baf23-381c-4cef-b381-dfe0456e2122,Dog Fennel,http://dummyimage.com/194x100.png/5fa2dd/ffffff,510,false,4680.66,"Vivamus tortor. Duis mattis egestas metus. Aenean fermentum. Donec ut mauris eget massa tempor convallis. Nulla neque libero, convallis eget, eleifend luctus, ultricies eu, nibh. Quisque id justo sit amet sapien dignissim vestibulum. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Nulla dapibus dolor vel est. Donec odio justo, sollicitudin ut, suscipit a, feugiat et, eros. Vestibulum ac est lacinia nisi venenatis tristique. Fusce congue, diam id ornare imperdiet, sapien urna pretium nisl, ut volutpat sapien arcu sed augue."
d0e77735-3fef-457c-b926-f35d94627143,Lorazepam,http://dummyimage.com/183x100.png/5fa2dd/ffffff,742,true,2369.33,Curabitur in libero ut massa volutpat convallis.
3d37bfde-8495-42b3-ac73-65f618ce0bdd,darbepoetin alfa,http://dummyimage.com/202x100.png/5fa2dd/ffffff,529,true,1461.74,"Duis consequat dui nec nisi volutpat eleifend. Donec ut dolor. Morbi vel lectus in quam fringilla rhoncus. Mauris enim leo, rhoncus sed, vestibulum sit amet, cursus id, turpis. Integer aliquet, massa id lobortis convallis, tortor risus dapibus augue, vel accumsan tellus nisi eu orci."
5d082f0a-8a2f-4945-9575-fde8c9a7f8b7,clonazepam,http://dummyimage.com/176x100.png/5fa2dd/ffffff,686,false,4711.09,"Nulla ut erat id mauris vulputate elementum. Nullam varius. Nulla facilisi. Cras non velit nec nisi vulputate nonummy. Maecenas tincidunt lacus at velit. Vivamus vel nulla eget eros elementum pellentesque. Quisque porta volutpat erat. Quisque erat eros, viverra eget, congue eget, semper rutrum, nulla."
930223c3-43e7-4a1c-9a2b-551908115cf3,Mirtazapine,http://dummyimage.com/202x100.png/5fa2dd/ffffff,838,false,4491.47,"Suspendisse ornare consequat lectus. In est risus, auctor sed, tristique in, tempus sit amet, sem. Fusce consequat. Nulla nisl. Nunc nisl. Duis bibendum, felis sed interdum venenatis, turpis enim blandit mi, in porttitor pede justo eu massa."
db1d6760-d745-4a5b-9738-e96fff61ce38,ALCOHOL,http://dummyimage.com/237x100.png/5fa2dd/ffffff,743,true,3198.15,"Nulla ut erat id mauris vulputate elementum. Nullam varius. Nulla facilisi. Cras non velit nec nisi vulputate nonummy. Maecenas tincidunt lacus at velit. Vivamus vel nulla eget eros elementum pellentesque. Quisque porta volutpat erat. Quisque erat eros, viverra eget, congue eget, semper rutrum, nulla."
16d60219-e3fd-4d0b-937e-27f648b47171,Quetiapine Fumarate,http://dummyimage.com/218x100.png/dddddd/000000,445,true,1384.51,"Nulla tellus. In sagittis dui vel nisl. Duis ac nibh. Fusce lacus purus, aliquet at, feugiat non, pretium quis, lectus. Suspendisse potenti. In eleifend quam a odio. In hac habitasse platea dictumst. Maecenas ut massa quis augue luctus tincidunt. Nulla mollis molestie lorem. Quisque ut erat."
e65d16b4-c7ec-4747-8697-59a91bc671fe,ENALAPRIL MALEATE,http://dummyimage.com/116x100.png/dddddd/000000,565,false,3170.72,Suspendisse potenti. In eleifend quam a odio. In hac habitasse platea dictumst. Maecenas ut massa quis augue luctus tincidunt. Nulla mollis molestie lorem. Quisque ut erat.
7316853b-5289-4453-b218-b9802af0542b,DIMENHYDRINATE,http://dummyimage.com/160x100.png/dddddd/000000,305,false,7078.51,"Donec ut dolor. Morbi vel lectus in quam fringilla rhoncus. Mauris enim leo, rhoncus sed, vestibulum sit amet, cursus id, turpis. Integer aliquet, massa id lobortis convallis, tortor risus dapibus augue, vel accumsan tellus nisi eu orci. Mauris lacinia sapien quis libero. Nullam sit amet turpis elementum ligula vehicula consequat. Morbi a ipsum."
df57820b-db09-47e2-8dc8-f53bd37ad5b7,levofloxacin,http://dummyimage.com/180x100.png/dddddd/000000,519,true,2932.23,Donec quis orci eget orci vehicula condimentum.
667b4571-a0f6-4247-8b9f-8bf05b54a8de,Carelessweed,http://dummyimage.com/228x100.png/dddddd/000000,169,false,9320.82,"Vivamus in felis eu sapien cursus vestibulum. Proin eu mi. Nulla ac enim. In tempor, turpis nec euismod scelerisque, quam turpis adipiscing lorem, vitae mattis nibh ligula nec sem. Duis aliquam convallis nunc. Proin at turpis a pede posuere nonummy. Integer non velit."
8c5c2289-2007-4f70-951d-dfcd5b749ac0,acetaminophen,http://dummyimage.com/111x100.png/ff4444/ffffff,335,false,2490.77,"Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Nulla dapibus dolor vel est. Donec odio justo, sollicitudin ut, suscipit a, feugiat et, eros. Vestibulum ac est lacinia nisi venenatis tristique. Fusce congue, diam id ornare imperdiet, sapien urna pretium nisl, ut volutpat sapien arcu sed augue. Aliquam erat volutpat. In congue. Etiam justo."
25a37ecf-ee1f-45b0-b0f4-cedf3fcb949c,Ethyl Alcohol,http://dummyimage.com/142x100.png/cc0000/ffffff,360,true,5667.45,Nulla ut erat id mauris vulputate elementum. Nullam varius.
24da1150-d1f4-41fa-8e2a-5e4309d03ef8,DICYCLOMINE HYDROCHLORIDE,http://dummyimage.com/229x100.png/5fa2dd/ffffff,24,false,6427.35,"Cras pellentesque volutpat dui. Maecenas tristique, est et tempus semper, est quam pharetra magna, ac consequat metus sapien ut nunc. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Mauris viverra diam vitae quam. Suspendisse potenti. Nullam porttitor lacus at turpis. Donec posuere metus vitae ipsum. Aliquam non mauris. Morbi non lectus. Aliquam sit amet diam in magna bibendum imperdiet."
d3f70d95-59a1-4d42-97e6-a25c8e0cb097,"OCTINOXATE, OCTISALATE, TITANIUM DIOXIDE",http://dummyimage.com/133x100.png/5fa2dd/ffffff,131,true,8483.75,"Maecenas pulvinar lobortis est. Phasellus sit amet erat. Nulla tempus. Vivamus in felis eu sapien cursus vestibulum. Proin eu mi. Nulla ac enim. In tempor, turpis nec euismod scelerisque, quam turpis adipiscing lorem, vitae mattis nibh ligula nec sem. Duis aliquam convallis nunc. Proin at turpis a pede posuere nonummy."
c2f19fa5-04d2-4626-9f60-5d6a03f2942c,"Lactic acid, wild hops",http://dummyimage.com/241x100.png/5fa2dd/ffffff,719,true,3434.33,"Fusce consequat. Nulla nisl. Nunc nisl. Duis bibendum, felis sed interdum venenatis, turpis enim blandit mi, in porttitor pede justo eu massa. Donec dapibus. Duis at velit eu est congue elementum. In hac habitasse platea dictumst. Morbi vestibulum, velit id pretium iaculis, diam erat fermentum justo, nec condimentum neque sapien placerat ante. Nulla justo."
d5be9972-55ca-4921-8aea-fbb6feac0a20,"Acetaminophen, Dextromethorphan HBr",http://dummyimage.com/170x100.png/cc0000/ffffff,35,false,3075.28,Aliquam quis turpis eget elit sodales scelerisque. Mauris sit amet eros. Suspendisse accumsan tortor quis turpis. Sed ante. Vivamus tortor.
8daa0235-f722-42ee-96eb-34125c5be36b,Olanzapine,http://dummyimage.com/178x100.png/5fa2dd/ffffff,739,false,3837.05,Donec quis orci eget orci vehicula condimentum. Curabitur in libero ut massa volutpat convallis.
b5f22e91-e3f8-48eb-bed2-cb9a02eede64,Carisoprodol,http://dummyimage.com/230x100.png/ff4444/ffffff,73,true,1900.12,"Aliquam augue quam, sollicitudin vitae, consectetuer eget, rutrum at, lorem. Integer tincidunt ante vel ipsum. Praesent blandit lacinia erat. Vestibulum sed magna at nunc commodo placerat. Praesent blandit. Nam nulla. Integer pede justo, lacinia eget, tincidunt eget, tempus vel, pede."
55adbcb4-e3d3-4dab-9320-c117a6adbff3,Doxazosin,http://dummyimage.com/105x100.png/5fa2dd/ffffff,456,true,4819.13,"Donec quis orci eget orci vehicula condimentum. Curabitur in libero ut massa volutpat convallis. Morbi odio odio, elementum eu, interdum eu, tincidunt in, leo. Maecenas pulvinar lobortis est. Phasellus sit amet erat. Nulla tempus. Vivamus in felis eu sapien cursus vestibulum."
